Subregion,FlowName,Emission_factor,Compartment,Unit,Year
SRMV,Nickel,1.2836049476288806e-05,air,kg,2016
SRMV,Nickel compounds,6.481748594061958e-07,air,kg,2016
SRMV,Nickel compounds,1.6659353837869827e-07,water,kg,2016
SRMV,Nitrate compounds,0.0007116107129136676,water,kg,2016
SRMV,Nitrogen dioxide,0.021864025587102338,air,kg,2016
SRMV,Nitrogen oxides,0.3697372148265301,air,kg,2016
SRMV,Nitrous oxide,0.0029900257414666844,air,kg,2016
SRMV,OTH INORGANIC SOLIDS,0.14409588406511578,waste,kg,2016
SRMV,OTH ORGANIC LIQUID,0.04713103903079994,waste,kg,2016
SRMV,OTH ORGANIC SOLIDS,0.00039798945044365537,waste,kg,2016
SRMV,OTHER ORGANIC SLUDGE,0.0005415990100343051,waste,kg,2016
SRMV,"PAH/POM, unspecified",9.015650312258966e-07,air,kg,2016
SRMV,"PAINT, INK SLUDGE",5.8102791659239635e-05,waste,kg,2016
SRMV,"PAINT, INK, ETC.",0.004321736703643278,waste,kg,2016
SRMV,"PROPANE, 1,2-DICHLORO- (OR) PROPYLENE DICHLORIDE",2.5588704205483317e-05,waste,kg,2016
SRMV,"Particulate matter, ≤ 10μm",0.0371701412455261,air,kg,2016
SRMV,"Particulate matter, ≤ 2.5μm",0.029878765219280404,air,kg,2016
SRMV,Pentachlorobenzene,3.0225189600513554e-11,air,kg,2016
SRMV,Pentachlorobenzene,2.494311763149176e-08,water,kg,2016
SRMV,Phenanthrene,6.482768320727752e-08,air,kg,2016
SRMV,Phenol,3.2135222857050872e-06,air,kg,2016
SRMV,Phosphorus,1.331348361328925e-06,air,kg,2016
SRMV,Polycyclic aromatic hydrocarbons,1.4420652427598265e-06,air,kg,2016
SRMV,Propionaldehyde,1.3855890101312411e-05,air,kg,2016
SRMV,Propylene,0.0011793616616459644,air,kg,2016
SRMV,Propylene oxide,0.00010279119278952604,air,kg,2016
SRMV,Pyrene,1.1123141315104144e-08,air,kg,2016
SRMV,"SOLID RESINS, ETC.",0.0005648530384294808,waste,kg,2016
SRMV,SPENT FILTERS,0.0016372140075083146,waste,kg,2016
SRMV,Selenium,3.540167782734154e-05,air,kg,2016
SRMV,Silver compounds,1.889807971138905e-08,air,kg,2016
SRMV,Steam,1747.0371908817235,output,MJ,2016
SRMV,Styrene,2.224987745171751e-06,air,kg,2016
SRMV,Sulfur dioxide,0.3161142456553293,air,kg,2016
SRMV,Sulfuric acid,0.00017728389594660023,air,kg,2016
SRMV,TETRACHLOROETHYLENE,0.05076380926406074,waste,kg,2016
SRMV,"THE FOLLOWING SPENT HALOGENATED SOLVENTS: TETRACHLOROETHYLENE, METHYLENE CHLORIDE, TRICHLOROETHYLENE, 1,1,1-TRICHLOROETHANE, CHLOROBENZENE, 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, ORTHO-DICHLOROBENZENE, TRICHLOROFLUOROMETHANE, AND 1,1,2, TRICHLOROETHANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",2.1245667253176513e-05,waste,kg,2016
SRMV,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: TOLUENE, METHYL ETHYL KETONE, CARBON DISULFIDE, ISOBUTANOL, PYRIDINE, BENZENE, 2-ETHOXYETHANOL, AND 2-NITROPROPANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F002, OR F004; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",0.00010129429414993077,waste,kg,2016
SRMV,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: XYLENE, ACETONE, ETHYL ACETATE, ETHYL BENZENE, ETHYL ETHER, METHYL ISOBUTYL KETONE, N-BUTYL ALCOHOL, CYCLOHEXANONE, AND METHANOL; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONLY THE ABOVE SPENT NONHALOGENATED SOLVENTS; AND ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS, AND A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THOSE SOLVENTS LISTED IN F001, F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",0.0005865823087162655,waste,kg,2016
SRMV,TRICHLORETHYLENE,0.00014159474258291065,waste,kg,2016
SRMV,Tetrachloroethylene,4.9671714190323423e-05,air,kg,2016
SRMV,Thallium,1.889807971138905e-08,air,kg,2016
SRMV,Toluene,0.0006839283182860809,air,kg,2016
SRMV,Tribromomethane,1.285150153207101e-06,air,kg,2016
SRMV,Tribromomethane,2.265421977824899e-07,water,kg,2016
SRMV,Trichloroethylene,2.7402953267584897e-05,air,kg,2016
SRMV,Triethylene glycol monomethyl ether,1.1561868643303243e-06,air,kg,2016
SRMV,Vanadium compounds,2.421906062144101e-06,air,kg,2016
SRMV,Vanadium compounds,3.1218789124747656e-08,water,kg,2016
SRMV,Vinyl acetate,2.505902804183781e-07,air,kg,2016
SRMV,Vinyl chloride,3.939371296493292e-05,air,kg,2016
SRMV,Volatile organic compounds,0.01823522403931184,air,kg,2016
SRMV,Xylene,0.00037235792185247004,air,kg,2016
SRMV,Zinc compounds,1.3551474382401673e-05,air,kg,2016
SRMV,Zinc compounds,1.6939342978002095e-07,water,kg,2016
SRMV,m-Xylene,1.0537372738019855e-09,air,kg,2016
SRMV,o-Xylene,6.199699221365096e-10,air,kg,2016
SRMV,p-Dichlorobenzene,4.677568177011514e-09,air,kg,2016
SRMW,"1,2-Dichloroethane",6.581973514545943e-06,air,kg,2016
SRMW,"1,3-Butadiene",3.8814057276214547e-08,air,kg,2016
SRMW,1-Methylnaphthalene,4.657525472798267e-10,air,kg,2016
SRMW,"2,2,4-Trimethylpentane",8.112651866617407e-11,air,kg,2016
SRMW,"2,4-Dinitrotoluene",4.62169009825726e-08,air,kg,2016
SRMW,2-Chloroacetophenone,1.1518453650455401e-06,air,kg,2016
SRMW,2-Methylnaphthalene,4.716131757108343e-10,air,kg,2016
SRMW,5-Methylchrysene,1.3664749361720385e-10,air,kg,2016
SRMW,Acenaphthene,6.68794852303108e-09,air,kg,2016
SRMW,Acenaphthylene,8.57977588431781e-09,air,kg,2016
SRMW,Acetaldehyde,8.81054790669043e-05,air,kg,2016
SRMW,Acetophenone,2.468240067954729e-06,air,kg,2016
SRMW,Acrolein,4.96803549541287e-05,air,kg,2016
SRMW,Ammonia,0.001274148917771719,air,kg,2016
SRMW,Ammonia,4.206739594079364e-05,water,kg,2016
SRMW,Anthracene,2.379195131817859e-09,air,kg,2016
SRMW,Antimony,2.1248327541523317e-06,air,kg,2016
SRMW,Antimony compounds,1.3378576600218384e-07,air,kg,2016
SRMW,Arsenic,6.068551715063775e-06,air,kg,2016
SRMW,Arsenic compounds,2.0604438828143823e-07,air,kg,2016
SRMW,Arsenic compounds,3.3553756286109214e-05,ground,kg,2016
SRMW,Barium compounds,0.00010471562145690719,air,kg,2016
SRMW,Barium compounds,0.0005241554608308663,ground,kg,2016
SRMW,Barium compounds,5.83792433464075e-05,water,kg,2016
SRMW,Benz[a]anthracene,1.0840003296054903e-09,air,kg,2016
SRMW,Benzene,0.0001776577145075088,air,kg,2016
SRMW,Benzo(b)fluoranthene,8.366657128419676e-10,air,kg,2016
SRMW,Benzo[a]pyrene,2.4133697236400786e-10,air,kg,2016
SRMW,Benzo[ghi]perylene,4.0512979807102706e-09,air,kg,2016
SRMW,Benzo[ghi]perylene,1.6168761024862862e-09,water,kg,2016
SRMW,Benzo[k]fluoranthene,4.195928888245568e-12,air,kg,2016
SRMW,Benzyl chloride,0.00011538271114189415,air,kg,2016
SRMW,Beryllium,1.1931356803105645e-06,air,kg,2016
SRMW,Beryllium compounds,2.36092528239148e-07,air,kg,2016
SRMW,Biphenyl,2.8044930627195763e-07,air,kg,2016
SRMW,CORROSIVE WASTE,0.017269234086627373,waste,kg,2016
SRMW,Cadmium,2.2641163721780575e-06,air,kg,2016
SRMW,Carbon dioxide,737.12113449711,air,kg,2016
SRMW,Carbon disulfide,2.1391413922274317e-05,air,kg,2016
SRMW,Carbon monoxide,0.16440993239368643,air,kg,2016
SRMW,Chlorobenzene,3.612931113962719e-06,air,kg,2016
SRMW,Chloroethane,6.918226509310791e-06,air,kg,2016
SRMW,Chloroform,9.729873891067918e-06,air,kg,2016
SRMW,Chloromethane,8.738285272463495e-05,air,kg,2016
SRMW,Chromium compounds,8.871355606561925e-06,air,kg,2016
SRMW,Chromium compounds,0.0002215513747953277,ground,kg,2016
SRMW,Chromium compounds,9.014441987312923e-07,water,kg,2016
SRMW,Chromium(III),2.0338924617339626e-05,air,kg,2016
SRMW,Chromium(VI),3.3769488895330387e-06,air,kg,2016
SRMW,Chrysene,1.865550746613421e-09,air,kg,2016
SRMW,Cobalt,3.1256330129944735e-06,air,kg,2016
SRMW,Cobalt compounds,7.798207750929432e-07,air,kg,2016
SRMW,Copper compounds,9.515244319941419e-06,air,kg,2016
SRMW,Copper compounds,6.052553905767248e-05,ground,kg,2016
SRMW,Copper compounds,3.5700051997374194e-05,water,kg,2016
SRMW,Cumene,8.728325668672678e-07,air,kg,2016
SRMW,Cyanide,0.0004118512531708298,air,kg,2016
SRMW,Di(2-ethylhexyl) phthalate,1.1661540031206401e-05,air,kg,2016
SRMW,Dimethyl sulfate,7.869750941304933e-06,air,kg,2016
SRMW,Dioxins,1.860122949762984e-10,air,kg,2016
SRMW,Ethylbenzene,2.409787941736737e-05,air,kg,2016
SRMW,Ethylene dibromide,1.974592054363783e-07,air,kg,2016
SRMW,Fluoranthene,8.795727685366567e-09,air,kg,2016
SRMW,Fluorene,1.7171706996275575e-08,air,kg,2016
SRMW,Formaldehyde,0.0002141871678820474,air,kg,2016
SRMW,"HYDRAZINE (R,T)",0.00012814243914536445,waste,kg,2016
SRMW,Heat,10646.58789619713,input,MJ,2016
SRMW,Hexane,1.812359814476086e-05,air,kg,2016
SRMW,Hydrochloric acid,0.0008951684300715536,air,kg,2016
SRMW,Hydrofluoric acid,0.0036001406223873872,air,kg,2016
SRMW,IGNITABLE WASTE,0.00014639453787396186,waste,kg,2016
SRMW,"Indeno[1,2,3-cd]pyrene",3.8269340415231484e-10,air,kg,2016
SRMW,Isophorone,9.552446778936679e-05,air,kg,2016
SRMW,LAB PACK,0.00010076500648437212,waste,kg,2016
SRMW,LAB PACKS/ACUTE,3.648702709150469e-05,waste,kg,2016
SRMW,LEAD,0.00010107540328410135,waste,kg,2016
SRMW,Lead,6.4536281387316354e-06,air,kg,2016
SRMW,Lead,6.052553905767248e-08,water,kg,2016
SRMW,Lead compounds,5.515979977951004e-06,air,kg,2016
SRMW,Lead compounds,0.0001070887090816625,ground,kg,2016
SRMW,Lead compounds,8.155923702806931e-07,water,kg,2016
SRMW,MERCURY,4.381215660525025e-07,waste,kg,2016
SRMW,Manganese,3.9950720003819385e-05,air,kg,2016
SRMW,Manganese compounds,3.856177961239417e-05,air,kg,2016
SRMW,Manganese compounds,0.001068606293907454,ground,kg,2016
SRMW,Manganese compounds,5.9023132059786996e-05,water,kg,2016
SRMW,Mercury,2.6955426781960516e-06,air,kg,2016
SRMW,Mercury,3.784634770863918e-10,water,kg,2016
SRMW,Mercury compounds,2.2822277729784305e-06,air,kg,2016
SRMW,Mercury compounds,3.319604033423172e-07,ground,kg,2016
SRMW,Mercury compounds,4.514375312694012e-08,water,kg,2016
SRMW,Methane,0.03706681213950202,air,kg,2016
SRMW,Methanol,3.3998707858956516e-09,air,kg,2016
SRMW,Methyl bromide,2.6327894058183773e-05,air,kg,2016
SRMW,Methyl hydrazine,2.804493062719576e-05,air,kg,2016
SRMW,Methyl methacrylate,3.3052953953480715e-06,air,kg,2016
SRMW,Methyl tert-butyl ether,5.7663811442652515e-06,air,kg,2016
SRMW,Methylene chloride,4.0922704894785654e-05,air,kg,2016
SRMW,Naphthalene,5.876180749349519e-06,air,kg,2016
SRMW,Nickel,1.727087935664741e-05,air,kg,2016
SRMW,Nickel compounds,5.601831806401602e-06,air,kg,2016
SRMW,Nickel compounds,0.00010602772356839386,ground,kg,2016
SRMW,Nickel compounds,2.1534500303025317e-07,water,kg,2016
SRMW,Nitrogen dioxide,0.0001587785907188986,air,kg,2016
SRMW,Nitrogen oxides,0.5250233812737382,air,kg,2016
SRMW,Nitrous oxide,0.011938740111470504,air,kg,2016
SRMW,OTH ORGANIC LIQUID,1.2036973129608547e-06,waste,kg,2016
SRMW,"PAH/POM, unspecified",1.6558103408652439e-07,air,kg,2016
SRMW,PAINT THINNER,4.381215660525025e-08,waste,kg,2016
SRMW,"PAINT, INK, ETC.",3.2745418085584965e-06,waste,kg,2016
SRMW,"Particulate matter, ≤ 10μm",0.048993694721131235,air,kg,2016
SRMW,"Particulate matter, ≤ 2.5μm",0.029194212166519413,air,kg,2016
SRMW,Phenanthrene,4.9342086619602973e-08,air,kg,2016
SRMW,Phenol,3.871853589181245e-06,air,kg,2016
SRMW,Polycyclic aromatic hydrocarbons,6.224257562668446e-08,air,kg,2016
SRMW,Propionaldehyde,6.274476719781638e-05,air,kg,2016
SRMW,Propylene oxide,2.385522605370823e-06,air,kg,2016
SRMW,Pyrene,5.193594329484317e-09,air,kg,2016
SRMW,Selenium,4.3667823027570406e-05,air,kg,2016
SRMW,Selenium compounds,2.1105241160772318e-07,air,kg,2016
SRMW,Steam,92.71869940127061,output,MJ,2016
SRMW,Styrene,4.121562899024184e-06,air,kg,2016
SRMW,Sulfur dioxide,1.0150833903288345,air,kg,2016
SRMW,Sulfuric acid,0.004871149040754263,air,kg,2016
SRMW,"THE FOLLOWING SPENT HALOGENATED SOLVENTS: TETRACHLOROETHYLENE, METHYLENE CHLORIDE, TRICHLOROETHYLENE, 1,1,1-TRICHLOROETHANE, CHLOROBENZENE, 1,1,2-TRICHLORO-1,2,2-TRIFLUOROETHANE, ORTHO-DICHLOROBENZENE, TRICHLOROFLUOROMETHANE, AND 1,1,2, TRICHLOROETHANE; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THE ABOVE HALOGENATED SOLVENTS OR THOSE SOLVENTS LISTED IN F001, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",4.381215660525025e-08,waste,kg,2016
SRMW,"THE FOLLOWING SPENT NONHALOGENATED SOLVENTS: XYLENE, ACETONE, ETHYL ACETATE, ETHYL BENZENE, ETHYL ETHER, METHYL ISOBUTYL KETONE, N-BUTYL ALCOHOL, CYCLOHEXANONE, AND METHANOL; ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONLY THE ABOVE SPENT NONHALOGENATED SOLVENTS; AND ALL SPENT SOLVENT MIXTURES/BLENDS CONTAINING, BEFORE USE, ONE OR MORE OF THE ABOVE NONHALOGENATED SOLVENTS, AND A TOTAL OF TEN PERCENT OR MORE (BY VOLUME) OF ONE OR MORE OF THOSE SOLVENTS LISTED IN F001, F002, F004, AND F005; AND STILL BOTTOMS FROM THE RECOVERY OF THESE SPENT SOLVENTS AND SPENT SOLVENT MIXTURES.",3.7989434089390174e-06,waste,kg,2016
SRMW,Tetrachloroethylene,7.082775847174439e-06,air,kg,2016
SRMW,Thallium compounds,2.3680796014290295e-07,air,kg,2016
SRMW,Toluene,7.142537027401416e-05,air,kg,2016
SRMW,Tribromomethane,6.417424176682295e-06,air,kg,2016
SRMW,Vanadium compounds,1.3736292552095883e-05,air,kg,2016
SRMW,Vanadium compounds,7.752777825040991e-05,ground,kg,2016
SRMW,Vanadium compounds,2.7043325961938767e-06,water,kg,2016
SRMW,Vinyl acetate,1.2520058315712394e-06,air,kg,2016
SRMW,Vinyl chloride,3.827560685089217e-07,air,kg,2016
SRMW,Volatile organic compounds,0.01410308359622268,air,kg,2016
SRMW,Xylene,2.1850341081566188e-05,air,kg,2016
SRMW,Zinc compounds,4.75762215997071e-05,air,kg,2016
SRMW,Zinc compounds,0.0008266064444390011,ground,kg,2016
SRMW,Zinc compounds,0.00011838680970576137,water,kg,2016
SRMW,m-Xylene,5.318136582938447e-10,air,kg,2016
SRMW,o-Xylene,3.13200878463225e-10,air,kg,2016
SRSO,"1,1,1-Trichloroethane",3.6389344472398346e-05,air,kg,2016
SRSO,"1,1,2,2-Tetrachloroethane",0.00010709751261957235,air,kg,2016
SRSO,"1,1,2-Trichloroethane",1.364735156693213e-07,air,kg,2016
SRSO,"1,1-Dichloroethane",0.0001312674643769715,air,kg,2016
SRSO,"1,1-Dichloroethylene",1.0852967216352073e-05,air,kg,2016
SRSO,"1,2,4-Trichlorobenzene",6.968245185658142e-07,air,kg,2016
SRSO,"1,2,4-Trimethylbenzene",1.6691737630469145e-06,air,kg,2016
SRSO,"1,2-Dichloroethane",3.695220331279821e-05,air,kg,2016
SRSO,"1,2-Dichloropropane",1.1532191462652262e-05,air,kg,2016
SRSO,"1,3-Butadiene",1.3706593143778645e-05,air,kg,2016
SRSO,"1,3-Dichloropropene",2.3391329274678163e-07,air,kg,2016
SRSO,1-Methylnaphthalene,1.5705697283395746e-06,air,kg,2016
SRSO,"2,2,4-Trimethylpentane",5.313381340811205e-07,air,kg,2016
SRSO,"2,4,5-Trichlorophenol",2.0904735556974427e-07,air,kg,2016
SRSO,"2,4,6-Trichlorophenol",1.7435069904364564e-07,air,kg,2016
SRSO,"2,4-DINITROTOLUENE",4.40567835485904e-05,waste,kg,2016
SRSO,"2,4-Dinitrophenol",3.498579533048279e-07,air,kg,2016
SRSO,"2,4-Dinitrotoluene",2.449848534884134e-07,air,kg,2016
SRSO,2-Chloroacetophenone,4.949014538018241e-07,air,kg,2016
SRSO,2-Methylnaphthalene,1.3124204801441524e-06,air,kg,2016
SRSO,"3,3'-Dichlorobenzidine",2.7930808503509397e-07,air,kg,2016
SRSO,3-Methylcholanthrene,3.2584152613845403e-12,air,kg,2016
SRSO,5-Methylchrysene,6.373144235743536e-11,air,kg,2016
SRSO,"7,12-Dimethylbenz[a]anthracene",2.905772917078854e-11,air,kg,2016
SRSO,ACIDIC AQUEOUS WST,0.00017030321299981845,waste,kg,2016
SRSO,AQUEOUS W/O CYANIDES,0.0018331503604548925,waste,kg,2016
SRSO,AQUEOUS/CYANIDES,0.0002973658919306661,waste,kg,2016
SRSO,Acenaphthene,2.5529008368328753e-09,air,kg,2016
SRSO,Acenaphthylene,1.1279786990171908e-09,air,kg,2016
SRSO,Acetaldehyde,0.000397021480716415,air,kg,2016
SRSO,Acetophenone,1.2443944877833794e-06,air,kg,2016
SRSO,Acrolein,8.454957943387116e-05,air,kg,2016
SRSO,Acrylonitrile,0.00019002464159907637,air,kg,2016
SRSO,Allyl chloride,2.949215804718384e-06,air,kg,2016
SRSO,Ammonia,0.012475032140416491,air,kg,2016
SRSO,Ammonia,9.734700574897585e-05,water,kg,2016
SRSO,Aniline,6.968245185658142e-07,air,kg,2016
SRSO,Anthracene,6.682861719519421e-10,air,kg,2016
SRSO,Antimony,6.762175841678797e-07,air,kg,2016
SRSO,Arsenic,2.378396203678205e-06,air,kg,2016
SRSO,Arsenic compounds,1.0038744246520284e-06,air,kg,2016
SRSO,Arsenic compounds,8.874906736046532e-06,water,kg,2016
SRSO,BARIUM,8.914328274255339e-05,waste,kg,2016
SRSO,"BENZENE, METHYL- (OR) TOLUENE",2.3274394724175286e-05,waste,kg,2016
SRSO,Barium compounds,1.5472613797939565e-05,air,kg,2016
SRSO,Barium compounds,2.0528855111275024e-07,ground,kg,2016
SRSO,Barium compounds,7.09473004059554e-05,water,kg,2016
SRSO,Benz[a]anthracene,2.8551682000723226e-10,air,kg,2016
SRSO,Benzene,0.00034299484183009137,air,kg,2016
SRSO,Benzidine,6.621278620397156e-08,air,kg,2016
SRSO,Benzo(b)fluoranthene,1.5142926205446508e-11,air,kg,2016
SRSO,Benzo[a]pyrene,7.07287584140304e-09,air,kg,2016
SRSO,Benzo[e]pyrene,2.6471685312546844e-11,air,kg,2016
SRSO,Benzo[ghi]perylene,1.093317059381779e-10,air,kg,2016
SRSO,Benzo[k]fluoranthene,4.554252080427771e-12,air,kg,2016
SRSO,Benzyl chloride,3.4398585700008775e-05,air,kg,2016
SRSO,Beryllium,2.2543917677914684e-07,air,kg,2016
SRSO,Beryllium compounds,7.11281458785022e-08,air,kg,2016
SRSO,Biphenyl,1.768423024092439e-07,air,kg,2016
SRSO,CADMIUM,0.0002056614853888686,waste,kg,2016
SRSO,CHROMIUM,0.0006649151334148422,waste,kg,2016
SRSO,CONT. DEBRIS,0.019557288161756496,waste,kg,2016
SRSO,CONTAMINATED SOIL,0.0012771092959763994,waste,kg,2016
SRSO,CORROSIVE WASTE,0.0015214086275563612,waste,kg,2016
SRSO,Cadmium,1.1810733002455143e-06,air,kg,2016
SRSO,Carbon dioxide,476.774218876575,air,kg,2016
SRSO,Carbon disulfide,3.1585744889436215e-05,air,kg,2016
SRSO,Carbon monoxide,0.18459805496242127,air,kg,2016
SRSO,Carbon tetrachloride,3.3660803609544835e-07,air,kg,2016
SRSO,Carbonyl sulfide,1.4873908390877204e-05,air,kg,2016
SRSO,Chlorobenzene,1.7038372523840732e-05,air,kg,2016
SRSO,Chloroethane,4.759846380013636e-05,air,kg,2016
SRSO,Chloroform,5.33765709336706e-06,air,kg,2016
SRSO,Chloromethane,6.068298528304311e-05,air,kg,2016
SRSO,Chromium compounds,3.238354609102539e-06,air,kg,2016
SRSO,Chromium compounds,1.5786978719374877e-09,ground,kg,2016
SRSO,Chromium compounds,1.139206889273572e-05,water,kg,2016
SRSO,Chromium(III),7.637814003110884e-06,air,kg,2016
SRSO,Chromium(VI),1.2406423883905672e-06,air,kg,2016
SRSO,Chrysene,8.139182903105585e-09,air,kg,2016
SRSO,Cobalt,1.6172143492658796e-06,air,kg,2016
SRSO,Cobalt compounds,5.522551163737366e-07,air,kg,2016
SRSO,Cobalt compounds,1.249079634939551e-07,water,kg,2016
SRSO,Copper compounds,3.4491848033943396e-06,air,kg,2016
SRSO,Copper compounds,4.784350882264179e-05,water,kg,2016
SRSO,Cumene,4.846635746705856e-07,air,kg,2016
SRSO,Cyanide,0.00017689182600045565,air,kg,2016
SRSO,DILUTE AQUEOUS WST,0.001016831504681051,waste,kg,2016
SRSO,Di(2-ethylhexyl) phthalate,4.894240218997409e-06,air,kg,2016
SRSO,"Dibenz[a,h]anthracene",2.167574942998951e-12,air,kg,2016
SRSO,"Dibenzo[a,e]pyrene",1.2318972561078636e-08,air,kg,2016
SRSO,Dibenzofuran,1.3375575115040162e-06,air,kg,2016
SRSO,Dibutyl phthalate,1.5246028026071548e-07,air,kg,2016
SRSO,Dimethyl phthalate,2.7774934290658387e-07,air,kg,2016
SRSO,Dimethyl sulfate,3.403872583208611e-06,air,kg,2016
SRSO,Dioxins,1.5643981810649765e-11,air,kg,2016
SRSO,Ethylbenzene,0.0005607768240905116,air,kg,2016
SRSO,Ethylene dibromide,1.0275936182782307e-06,air,kg,2016
SRSO,Fluoranthene,8.61530627265211e-09,air,kg,2016
SRSO,Fluorene,3.842437110282533e-09,air,kg,2016
SRSO,Formaldehyde,0.00588298428103621,air,kg,2016
SRSO,HALOGENATED SOLVENT,2.1957863305434057e-05,waste,kg,2016
SRSO,Heat,9467.633860650809,input,MJ,2016
SRSO,Hexachlorobenzene,2.0904735556974427e-07,air,kg,2016
SRSO,Hexachlorobutadiene,2.0904735556974427e-07,air,kg,2016
SRSO,Hexachlorocyclopentadiene,2.0904735556974427e-07,air,kg,2016
SRSO,Hexachloroethane,2.0904735556974427e-07,air,kg,2016
SRSO,Hexane,0.00036327650176040893,air,kg,2016
SRSO,Hydrochloric acid,0.006035708286654217,air,kg,2016
SRSO,Hydrofluoric acid,0.0006551003783536898,air,kg,2016
SRSO,Hydrogen sulfide,0.0006784083545728491,air,kg,2016
SRSO,IGNITABLE WASTE,0.0005048897990872611,waste,kg,2016
SRSO,"Indeno[1,2,3-cd]pyrene",1.8070085884170277e-10,air,kg,2016
SRSO,Isophorone,2.8710948290131706e-05,air,kg,2016
SRSO,LAB PACK,8.47176696845575e-07,waste,kg,2016
SRSO,LAB PACKS/NO ACUTE,0.00010494307033682535,waste,kg,2016
SRSO,LEAD,0.003552271594135928,waste,kg,2016
SRSO,Lead,1.411421051747781e-05,air,kg,2016
SRSO,Lead compounds,2.519157314972968e-06,air,kg,2016
SRSO,Lead compounds,4.6407988316378145e-08,water,kg,2016
SRSO,MERCURY,2.6612742250269117e-05,waste,kg,2016
SRSO,METAL BEARING SLUDGE,0.00015916065529934358,waste,kg,2016
SRSO,METHYL ETHYL KETONE,1.4952035398561095e-06,waste,kg,2016
SRSO,Manganese,5.792137907766013e-06,air,kg,2016
SRSO,Manganese compounds,4.752525457095586e-06,air,kg,2016
SRSO,Manganese compounds,2.8162406517720208e-05,water,kg,2016
SRSO,Mercury,2.531386676579842e-06,air,kg,2016
SRSO,Mercury compounds,1.465341358872054e-06,air,kg,2016
SRSO,Mercury compounds,1.1218585610105224e-09,ground,kg,2016
SRSO,Mercury compounds,1.5104950182517336e-09,water,kg,2016
SRSO,Methane,0.037025351401430345,air,kg,2016
SRSO,Methanol,1.1896794010988856e-05,air,kg,2016
SRSO,Methyl bromide,8.093347939407168e-06,air,kg,2016
SRSO,Methyl hydrazine,1.2041904687378805e-05,air,kg,2016
SRSO,Methyl iodide,7.201503991406715e-07,air,kg,2016
SRSO,Methyl isobutyl ketone,0.00010709511457382988,air,kg,2016
SRSO,Methyl methacrylate,1.3362268003471105e-06,air,kg,2016
SRSO,Methyl tert-butyl ether,2.477163562156758e-06,air,kg,2016
SRSO,Methylene chloride,0.0007171296547435125,air,kg,2016
SRSO,Methylene chloride,6.7237140314284165e-09,water,kg,2016
SRSO,N-Methyl-2-pyrrolidone,6.946489955071127e-05,air,kg,2016
SRSO,N-Nitrosodimethylamine,1.0466824718706422e-06,air,kg,2016
SRSO,NITROBENZENE,5.830353425854012e-06,waste,kg,2016
SRSO,NONHALOGEN. SOLVENT,0.0007083559683353787,waste,kg,2016
SRSO,Naphthalene,1.540725708660138e-05,air,kg,2016
SRSO,Nickel,6.372070780963606e-06,air,kg,2016
SRSO,Nickel compounds,3.3540101308562018e-06,air,kg,2016
SRSO,Nickel compounds,3.1516129677872925e-09,ground,kg,2016
SRSO,Nickel compounds,1.332929888210956e-05,water,kg,2016
SRSO,Nitrate compounds,2.266314799404543e-05,water,kg,2016
SRSO,Nitric acid,3.6768841766272877e-06,air,kg,2016
SRSO,Nitrobenzene,2.0904735556974427e-07,air,kg,2016
SRSO,Nitrogen dioxide,0.00017536802457090558,air,kg,2016
SRSO,Nitrogen oxides,0.22091183624944416,air,kg,2016
SRSO,Nitrous oxide,0.005397923243990423,air,kg,2016
SRSO,OILY SLUDGE,0.0003399415776331726,waste,kg,2016
SRSO,OTH INORGANIC SOLIDS,0.004352217775462297,waste,kg,2016
SRSO,OTHER AQUEOUS WST,0.00026975775788987014,waste,kg,2016
SRSO,OTHER SLUDGES,0.012082729931591579,waste,kg,2016
